symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GME,2020-10-02 00:00:00+00:00,9.39,9.78,9.3,9.38,4340484,9.39,9.78,9.3,9.38,4340484,0.0,1.0
GME,2020-10-05 00:00:00+00:00,9.46,9.59,9.2502,9.44,2804969,9.46,9.59,9.2502,9.44,2804969,0.0,1.0
GME,2020-10-06 00:00:00+00:00,9.13,9.835,9.1,9.56,4535421,9.13,9.835,9.1,9.56,4535421,0.0,1.0
GME,2020-10-07 00:00:00+00:00,9.36,9.56,9.1678,9.23,3308644,9.36,9.56,9.1678,9.23,3308644,0.0,1.0
GME,2020-10-08 00:00:00+00:00,13.49,13.64,9.19,9.54,76453557,13.49,13.64,9.19,9.54,76453557,0.0,1.0
GME,2020-10-09 00:00:00+00:00,12.02,14.8,11.9,12.83,77152780,12.02,14.8,11.9,12.83,77152780,0.0,1.0
GME,2020-10-12 00:00:00+00:00,11.8,12.7662,11.4,11.66,23655701,11.8,12.7662,11.4,11.66,23655701,0.0,1.0
GME,2020-10-13 00:00:00+00:00,11.88,12.42,11.65,11.73,10179708,11.88,12.42,11.65,11.73,10179708,0.0,1.0
GME,2020-10-14 00:00:00+00:00,12.25,12.68,12.05,12.67,10776762,12.25,12.68,12.05,12.67,10776762,0.0,1.0
GME,2020-10-15 00:00:00+00:00,13.83,15.1,11.99,11.99,39894822,13.83,15.1,11.99,11.99,39894822,0.0,1.0
GME,2020-10-16 00:00:00+00:00,13.31,13.9,13.08,13.77,11651578,13.31,13.9,13.08,13.77,11651578,0.0,1.0
GME,2020-10-19 00:00:00+00:00,13.91,14.5,13.38,13.44,13169073,13.91,14.5,13.38,13.44,13169073,0.0,1.0
GME,2020-10-20 00:00:00+00:00,13.86,14.143,13.665,14.03,6603951,13.86,14.143,13.665,14.03,6603951,0.0,1.0
GME,2020-10-21 00:00:00+00:00,14.1,14.42,13.8,13.9,5361928,14.1,14.42,13.8,13.9,5361928,0.0,1.0
GME,2020-10-22 00:00:00+00:00,14.91,15.87,14.19,14.2,16212232,14.91,15.87,14.19,14.2,16212232,0.0,1.0
GME,2020-10-23 00:00:00+00:00,15.0,15.38,14.55,15.05,6507324,15.0,15.38,14.55,15.05,6507324,0.0,1.0
GME,2020-10-26 00:00:00+00:00,13.45,15.45,13.26,14.93,13376269,13.45,15.45,13.26,14.93,13376269,0.0,1.0
GME,2020-10-27 00:00:00+00:00,12.69,13.71,12.36,13.71,7231006,12.69,13.71,12.36,13.71,7231006,0.0,1.0
GME,2020-10-28 00:00:00+00:00,11.82,13.05,11.78,12.27,6388580,11.82,13.05,11.78,12.27,6388580,0.0,1.0
GME,2020-10-29 00:00:00+00:00,11.73,12.25,11.6801,11.88,4165843,11.73,12.25,11.6801,11.88,4165843,0.0,1.0
GME,2020-10-30 00:00:00+00:00,10.47,11.64,10.36,11.64,11562367,10.47,11.64,10.36,11.64,11562367,0.0,1.0
GME,2020-11-02 00:00:00+00:00,10.75,11.09,10.5,10.82,5227011,10.75,11.09,10.5,10.82,5227011,0.0,1.0
GME,2020-11-03 00:00:00+00:00,11.57,11.86,10.63,10.75,7454472,11.57,11.86,10.63,10.75,7454472,0.0,1.0
GME,2020-11-04 00:00:00+00:00,10.91,11.7699,10.61,11.76,5807871,10.91,11.7699,10.61,11.76,5807871,0.0,1.0
GME,2020-11-05 00:00:00+00:00,11.45,11.84,11.06,11.27,4705245,11.45,11.84,11.06,11.27,4705245,0.0,1.0
GME,2020-11-06 00:00:00+00:00,11.86,12.17,11.32,11.52,5518243,11.86,12.17,11.32,11.52,5518243,0.0,1.0
GME,2020-11-09 00:00:00+00:00,11.49,12.93,11.25,12.76,6244865,11.49,12.93,11.25,12.76,6244865,0.0,1.0
GME,2020-11-10 00:00:00+00:00,11.1,11.66,10.83,11.5,3825963,11.1,11.66,10.83,11.5,3825963,0.0,1.0
GME,2020-11-11 00:00:00+00:00,11.75,11.95,11.21,11.5,4882569,11.75,11.95,11.21,11.5,4882569,0.0,1.0
GME,2020-11-12 00:00:00+00:00,11.13,11.87,10.97,11.74,4355892,11.13,11.87,10.97,11.74,4355892,0.0,1.0
GME,2020-11-13 00:00:00+00:00,11.01,11.55,11.0,11.36,3546171,11.01,11.55,11.0,11.36,3546171,0.0,1.0
GME,2020-11-16 00:00:00+00:00,12.06,12.6602,10.72,11.16,9774824,12.06,12.6602,10.72,11.16,9774824,0.0,1.0
GME,2020-11-17 00:00:00+00:00,11.63,11.92,11.23,11.65,6678176,11.63,11.92,11.23,11.65,6678176,0.0,1.0
GME,2020-11-18 00:00:00+00:00,11.57,12.04,11.56,11.8,3169222,11.57,12.04,11.56,11.8,3169222,0.0,1.0
GME,2020-11-19 00:00:00+00:00,12.46,12.79,11.45,11.6,11787613,12.46,12.79,11.45,11.6,11787613,0.0,1.0
GME,2020-11-20 00:00:00+00:00,12.71,13.46,12.54,12.55,8402347,12.71,13.46,12.54,12.55,8402347,0.0,1.0
GME,2020-11-23 00:00:00+00:00,13.9,14.12,12.67,12.9,9607973,13.9,14.12,12.67,12.9,9607973,0.0,1.0
GME,2020-11-24 00:00:00+00:00,13.67,14.26,13.3,14.23,7130536,13.67,14.26,13.3,14.23,7130536,0.0,1.0
GME,2020-11-25 00:00:00+00:00,14.75,15.25,13.42,13.6,8860092,14.75,15.25,13.42,13.6,8860092,0.0,1.0
GME,2020-11-27 00:00:00+00:00,16.08,16.74,14.88,15.29,12504197,16.08,16.74,14.88,15.29,12504197,0.0,1.0
GME,2020-11-30 00:00:00+00:00,16.56,19.42,16.5575,18.17,31983498,16.56,19.42,16.5575,18.17,31983498,0.0,1.0
GME,2020-12-01 00:00:00+00:00,15.8,17.4,15.76,17.11,12260810,15.8,17.4,15.76,17.11,12260810,0.0,1.0
GME,2020-12-02 00:00:00+00:00,16.58,16.68,15.38,15.7,7883380,16.58,16.68,15.38,15.7,7883380,0.0,1.0
GME,2020-12-03 00:00:00+00:00,16.12,16.64,15.87,16.48,6294965,16.12,16.64,15.87,16.48,6294965,0.0,1.0
GME,2020-12-04 00:00:00+00:00,16.9,17.29,16.26,16.3,8972672,16.9,17.29,16.26,16.3,8972672,0.0,1.0
GME,2020-12-07 00:00:00+00:00,16.35,17.5,16.22,17.0,7386258,16.35,17.5,16.22,17.0,7386258,0.0,1.0
GME,2020-12-08 00:00:00+00:00,16.94,17.21,15.93,16.37,16120163,16.94,17.21,15.93,16.37,16120163,0.0,1.0
GME,2020-12-09 00:00:00+00:00,13.66,14.73,13.225,13.92,24357944,13.66,14.73,13.225,13.92,24357944,0.0,1.0
GME,2020-12-10 00:00:00+00:00,14.12,14.41,13.05,13.12,7558922,14.12,14.41,13.05,13.12,7558922,0.0,1.0
GME,2020-12-11 00:00:00+00:00,13.31,14.0,13.02,13.91,7496868,13.31,14.0,13.02,13.91,7496868,0.0,1.0
GME,2020-12-14 00:00:00+00:00,12.72,13.4335,12.14,13.34,10007092,12.72,13.4335,12.14,13.34,10007092,0.0,1.0
GME,2020-12-15 00:00:00+00:00,13.85,14.02,12.48,12.78,8192856,13.85,14.02,12.48,12.78,8192856,0.0,1.0
GME,2020-12-16 00:00:00+00:00,13.85,14.305,13.58,13.96,5865123,13.85,14.305,13.58,13.96,5865123,0.0,1.0
GME,2020-12-17 00:00:00+00:00,14.83,14.98,13.59,13.96,8194902,14.83,14.98,13.59,13.96,8194902,0.0,1.0
GME,2020-12-18 00:00:00+00:00,15.63,16.3,15.18,15.78,16618776,15.63,16.3,15.18,15.78,16618776,0.0,1.0
GME,2020-12-21 00:00:00+00:00,15.53,16.348,15.28,15.81,9876128,15.53,16.348,15.28,15.81,9876128,0.0,1.0
GME,2020-12-22 00:00:00+00:00,19.46,20.04,16.15,16.22,30687718,19.46,20.04,16.15,16.22,30687718,0.0,1.0
GME,2020-12-23 00:00:00+00:00,20.57,22.3499,19.13,20.17,25830256,20.57,22.3499,19.13,20.17,25830256,0.0,1.0
GME,2020-12-24 00:00:00+00:00,20.15,21.48,19.95,21.01,6262174,20.15,21.48,19.95,21.01,6262174,0.0,1.0
GME,2020-12-28 00:00:00+00:00,20.99,21.97,20.35,21.31,8924279,20.99,21.97,20.35,21.31,8924279,0.0,1.0
GME,2020-12-29 00:00:00+00:00,19.38,21.07,18.56,20.82,9241441,19.38,21.07,18.56,20.82,9241441,0.0,1.0
GME,2020-12-30 00:00:00+00:00,19.26,20.0,18.85,19.38,5934391,19.26,20.0,18.85,19.38,5934391,0.0,1.0
GME,2020-12-31 00:00:00+00:00,18.84,19.8,18.8,19.25,6922652,18.84,19.8,18.8,19.25,6922652,0.0,1.0
GME,2021-01-04 00:00:00+00:00,17.25,19.1,17.15,19.0,10022474,17.25,19.1,17.15,19.0,10022474,0.0,1.0
GME,2021-01-05 00:00:00+00:00,17.37,18.0765,17.23,17.35,4961457,17.37,18.0765,17.23,17.35,4961457,0.0,1.0
GME,2021-01-06 00:00:00+00:00,18.36,18.98,17.33,17.34,6056248,18.36,18.98,17.33,17.34,6056248,0.0,1.0
GME,2021-01-07 00:00:00+00:00,18.08,19.45,18.02,18.47,6129276,18.08,19.45,18.02,18.47,6129276,0.0,1.0
GME,2021-01-08 00:00:00+00:00,17.69,18.3,17.08,18.18,6481960,17.69,18.3,17.08,18.18,6481960,0.0,1.0
GME,2021-01-11 00:00:00+00:00,19.94,20.65,19.01,19.41,14927612,19.94,20.65,19.01,19.41,14927612,0.0,1.0
GME,2021-01-12 00:00:00+00:00,19.95,20.4,19.3168,19.96,6999775,19.95,20.4,19.3168,19.96,6999775,0.0,1.0
GME,2021-01-13 00:00:00+00:00,31.4,38.65,20.03,20.42,143530129,31.4,38.65,20.03,20.42,143530129,0.0,1.0
GME,2021-01-14 00:00:00+00:00,39.91,43.06,33.05,38.09,93717410,39.91,43.06,33.05,38.09,93717410,0.0,1.0
GME,2021-01-15 00:00:00+00:00,35.5,40.75,34.01,38.49,46866358,35.5,40.75,34.01,38.49,46866358,0.0,1.0
GME,2021-01-19 00:00:00+00:00,39.36,45.52,36.64,41.55,74721924,39.36,45.52,36.64,41.55,74721924,0.0,1.0
GME,2021-01-20 00:00:00+00:00,39.12,41.1899,36.06,37.37,33471789,39.12,41.1899,36.06,37.37,33471789,0.0,1.0
GME,2021-01-21 00:00:00+00:00,43.03,44.75,37.0,39.23,57079754,43.03,44.75,37.0,39.23,57079754,0.0,1.0
GME,2021-01-22 00:00:00+00:00,65.01,76.7573,42.32,42.59,194084194,65.01,76.7573,42.32,42.59,194084194,0.0,1.0
GME,2021-01-25 00:00:00+00:00,76.79,159.18,61.13,96.73,177874000,76.79,159.18,61.13,96.73,177874000,0.0,1.0
GME,2021-01-26 00:00:00+00:00,147.98,150.0,80.2,88.56,161894423,147.98,150.0,80.2,88.56,161894423,0.0,1.0
GME,2021-01-27 00:00:00+00:00,347.51,380.0,249.0,354.83,90516825,347.51,380.0,249.0,354.83,90516825,0.0,1.0
GME,2021-01-28 00:00:00+00:00,193.6,483.0,112.25,265.0,58815805,193.6,483.0,112.25,265.0,58815805,0.0,1.0
GME,2021-01-29 00:00:00+00:00,325.0,413.98,250.0,379.71,49414294,325.0,413.98,250.0,379.71,49414294,0.0,1.0
GME,2021-02-01 00:00:00+00:00,225.0,322.0,212.0,316.56,37382152,225.0,322.0,212.0,316.56,37382152,0.0,1.0
GME,2021-02-02 00:00:00+00:00,90.0,158.0,74.2201,140.76,76663691,90.0,158.0,74.2201,140.76,76663691,0.0,1.0
GME,2021-02-03 00:00:00+00:00,92.41,113.3999,85.25,112.01,42698511,92.41,113.3999,85.25,112.01,42698511,0.0,1.0
GME,2021-02-04 00:00:00+00:00,53.5,91.5,53.33,91.19,62427275,53.5,91.5,53.33,91.19,62427275,0.0,1.0
GME,2021-02-05 00:00:00+00:00,63.77,95.0,51.09,54.04,81345013,63.77,95.0,51.09,54.04,81345013,0.0,1.0
GME,2021-02-08 00:00:00+00:00,60.0,72.66,58.02,72.41,25687282,60.0,72.66,58.02,72.41,25687282,0.0,1.0
GME,2021-02-09 00:00:00+00:00,50.31,57.0,46.52,56.61,25598598,50.31,57.0,46.52,56.61,25598598,0.0,1.0
GME,2021-02-10 00:00:00+00:00,51.2,62.83,46.55,50.77,35943280,51.2,62.83,46.55,50.77,35943280,0.0,1.0
GME,2021-02-11 00:00:00+00:00,51.1,55.32,48.2201,50.01,13056725,51.1,55.32,48.2201,50.01,13056725,0.0,1.0
GME,2021-02-12 00:00:00+00:00,52.4,55.24,48.05,50.75,14573264,52.4,55.24,48.05,50.75,14573264,0.0,1.0
GME,2021-02-16 00:00:00+00:00,49.51,53.5,49.04,52.66,8175030,49.51,53.5,49.04,52.66,8175030,0.0,1.0
GME,2021-02-17 00:00:00+00:00,45.94,51.19,44.56,49.77,9147635,45.94,51.19,44.56,49.77,9147635,0.0,1.0
GME,2021-02-18 00:00:00+00:00,40.69,48.87,40.65,48.49,23990555,40.69,48.87,40.65,48.49,23990555,0.0,1.0
GME,2021-02-19 00:00:00+00:00,40.59,43.89,38.5,41.28,14828238,40.59,43.89,38.5,41.28,14828238,0.0,1.0
GME,2021-02-22 00:00:00+00:00,46.0,48.51,42.4,46.69,18864590,46.0,48.51,42.4,46.69,18864590,0.0,1.0
GME,2021-02-23 00:00:00+00:00,44.97,46.23,40.0,44.97,7565215,44.97,46.23,40.0,44.97,7565215,0.0,1.0
GME,2021-02-24 00:00:00+00:00,91.71,91.71,44.7,44.7,48556520,91.71,91.71,44.7,44.7,48556520,0.0,1.0
GME,2021-02-25 00:00:00+00:00,108.73,184.68,101.0,169.56,145443658,108.73,184.68,101.0,169.56,145443658,0.0,1.0
GME,2021-02-26 00:00:00+00:00,101.74,142.9,86.0,117.46,90842694,101.74,142.9,86.0,117.46,90842694,0.0,1.0
GME,2021-03-01 00:00:00+00:00,120.4,133.99,99.97,104.54,49793965,120.4,133.99,99.97,104.54,49793965,0.0,1.0
GME,2021-03-02 00:00:00+00:00,118.18,133.2,112.2,116.93,33783044,118.18,133.2,112.2,116.93,33783044,0.0,1.0
GME,2021-03-03 00:00:00+00:00,124.18,127.75,113.12,122.51,19273882,124.18,127.75,113.12,122.51,19273882,0.0,1.0
GME,2021-03-04 00:00:00+00:00,132.35,147.8699,115.3,125.0,32606893,132.35,147.8699,115.3,125.0,32606893,0.0,1.0
GME,2021-03-05 00:00:00+00:00,137.74,151.53,127.5,128.17,30733673,137.74,151.53,127.5,128.17,30733673,0.0,1.0
GME,2021-03-08 00:00:00+00:00,194.5,210.8699,146.1,154.89,63565620,194.5,210.8699,146.1,154.89,63565620,0.0,1.0
GME,2021-03-09 00:00:00+00:00,246.9,249.85,208.5101,217.71,39099331,246.9,249.85,208.5101,217.71,39099331,0.0,1.0
GME,2021-03-10 00:00:00+00:00,265.0,348.5,172.0,269.43,71570566,265.0,348.5,172.0,269.43,71570566,0.0,1.0
GME,2021-03-11 00:00:00+00:00,260.0,281.5,232.6,241.64,28312493,260.0,281.5,232.6,241.64,28312493,0.0,1.0
GME,2021-03-12 00:00:00+00:00,264.5,295.5,262.27,274.9965,25845899,264.5,295.5,262.27,274.9965,25845899,0.0,1.0
GME,2021-03-15 00:00:00+00:00,220.14,283.0,206.0,277.52,24226187,220.14,283.0,206.0,277.52,24226187,0.0,1.0
GME,2021-03-16 00:00:00+00:00,208.17,220.7,172.35,203.16,35422867,208.17,220.7,172.35,203.16,35422867,0.0,1.0
GME,2021-03-17 00:00:00+00:00,209.81,231.47,204.0,217.84,16481589,209.81,231.47,204.0,217.84,16481589,0.0,1.0
GME,2021-03-18 00:00:00+00:00,201.75,218.88,195.65,214.0,11799914,201.75,218.88,195.65,214.0,11799914,0.0,1.0
GME,2021-03-19 00:00:00+00:00,200.27,227.0,182.66,195.73,24677297,200.27,227.0,182.66,195.73,24677297,0.0,1.0
GME,2021-03-22 00:00:00+00:00,194.49,210.3562,186.1952,205.26,10061505,194.49,210.3562,186.1952,205.26,10061505,0.0,1.0
GME,2021-03-23 00:00:00+00:00,181.75,201.75,177.55,197.5,14429145,181.75,201.75,177.55,197.5,14429145,0.0,1.0
GME,2021-03-24 00:00:00+00:00,120.34,166.97,118.62,157.98,24177877,120.34,166.97,118.62,157.98,24177877,0.0,1.0
GME,2021-03-25 00:00:00+00:00,183.75,187.5,116.9,123.49,49926442,183.75,187.5,116.9,123.49,49926442,0.0,1.0
GME,2021-03-26 00:00:00+00:00,181.0,218.9344,163.26,197.68,37430672,181.0,218.9344,163.26,197.68,37430672,0.0,1.0
GME,2021-03-29 00:00:00+00:00,181.3,193.92,173.51,180.75,10042175,181.3,193.92,173.51,180.75,10042175,0.0,1.0
GME,2021-03-30 00:00:00+00:00,194.46,204.3,182.0,187.5,17094924,194.46,204.3,182.0,187.5,17094924,0.0,1.0
GME,2021-03-31 00:00:00+00:00,189.82,199.46,187.1102,197.5,8393834,189.82,199.46,187.1102,197.5,8393834,0.0,1.0
GME,2021-04-01 00:00:00+00:00,191.45,196.969,183.6,193.36,9334345,191.45,196.969,183.6,193.36,9334345,0.0,1.0
GME,2021-04-05 00:00:00+00:00,186.95,195.0,164.81,171.004,14070489,186.95,195.0,164.81,171.004,14070489,0.0,1.0
GME,2021-04-06 00:00:00+00:00,184.5,192.0,183.56,185.21,6218318,184.5,192.0,183.56,185.21,6218318,0.0,1.0
GME,2021-04-07 00:00:00+00:00,177.97,184.4999,176.11,183.22,4768261,177.97,184.4999,176.11,183.22,4768261,0.0,1.0
GME,2021-04-08 00:00:00+00:00,170.26,185.88,164.3,185.88,10047390,170.26,185.88,164.3,185.88,10047390,0.0,1.0
GME,2021-04-09 00:00:00+00:00,158.36,171.58,153.0,169.7,9462380,158.36,171.58,153.0,169.7,9462380,0.0,1.0
GME,2021-04-12 00:00:00+00:00,141.09,163.9,135.01,158.11,16683595,141.09,163.9,135.01,158.11,16683595,0.0,1.0
GME,2021-04-13 00:00:00+00:00,140.99,145.3771,132.0,141.88,6806868,140.99,145.3771,132.0,141.88,6806868,0.0,1.0
GME,2021-04-14 00:00:00+00:00,166.53,174.09,143.0,143.57,21138138,166.53,174.09,143.0,143.57,21138138,0.0,1.0
GME,2021-04-15 00:00:00+00:00,156.44,166.2546,152.8,163.0,7856780,156.44,166.2546,152.8,163.0,7856780,0.0,1.0
GME,2021-04-16 00:00:00+00:00,154.69,160.1969,151.25,156.0,5214710,154.69,160.1969,151.25,156.0,5214710,0.0,1.0
GME,2021-04-19 00:00:00+00:00,164.37,175.2,162.33,171.8,10520214,164.37,175.2,162.33,171.8,10520214,0.0,1.0
GME,2021-04-20 00:00:00+00:00,158.53,164.89,153.36,164.14,4658608,158.53,164.89,153.36,164.14,4658608,0.0,1.0
GME,2021-04-21 00:00:00+00:00,158.51,162.98,155.92,158.4,3812845,158.51,162.98,155.92,158.4,3812845,0.0,1.0
GME,2021-04-22 00:00:00+00:00,151.17,159.1,146.86,159.1,4345809,151.17,159.1,146.86,159.1,4345809,0.0,1.0
GME,2021-04-23 00:00:00+00:00,151.18,153.6598,144.7,149.0,4042057,151.18,153.6598,144.7,149.0,4042057,0.0,1.0
GME,2021-04-26 00:00:00+00:00,168.93,174.6795,148.76,150.98,10532108,168.93,174.6795,148.76,150.98,10532108,0.0,1.0
GME,2021-04-27 00:00:00+00:00,177.77,188.0,173.17,183.55,8932718,177.77,188.0,173.17,183.55,8932718,0.0,1.0
GME,2021-04-28 00:00:00+00:00,178.58,181.98,166.0281,172.1,5788938,178.58,181.98,166.0281,172.1,5788938,0.0,1.0
GME,2021-04-29 00:00:00+00:00,176.19,180.86,170.75,176.56,3760250,176.19,180.86,170.75,176.56,3760250,0.0,1.0
GME,2021-04-30 00:00:00+00:00,173.59,183.8,172.7,175.0,4433565,173.59,183.8,172.7,175.0,4433565,0.0,1.0
GME,2021-05-03 00:00:00+00:00,162.2,177.49,159.61,177.49,5261019,162.2,177.49,159.61,177.49,5261019,0.0,1.0
GME,2021-05-04 00:00:00+00:00,160.73,161.49,151.8,159.0,4007512,160.73,161.49,151.8,159.0,4007512,0.0,1.0
GME,2021-05-05 00:00:00+00:00,159.48,165.5,158.33,161.83,1789186,159.48,165.5,158.33,161.83,1789186,0.0,1.0
GME,2021-05-06 00:00:00+00:00,161.01,164.72,155.6,160.86,2942802,161.01,164.72,155.6,160.86,2942802,0.0,1.0
GME,2021-05-07 00:00:00+00:00,161.11,167.41,157.5001,160.11,2934624,161.11,167.41,157.5001,160.11,2934624,0.0,1.0
GME,2021-05-10 00:00:00+00:00,143.22,161.585,143.0,161.31,4806685,143.22,161.585,143.0,161.31,4806685,0.0,1.0
GME,2021-05-11 00:00:00+00:00,146.92,150.5,136.5,137.0,4684584,146.92,150.5,136.5,137.0,4684584,0.0,1.0
GME,2021-05-12 00:00:00+00:00,144.79,150.5,142.231,145.7,2731510,144.79,150.5,142.231,145.7,2731510,0.0,1.0
GME,2021-05-13 00:00:00+00:00,164.5,169.95,146.43,147.44,8873487,164.5,169.95,146.43,147.44,8873487,0.0,1.0
GME,2021-05-14 00:00:00+00:00,159.92,166.47,156.22,160.0,4293530,159.92,166.47,156.22,160.0,4293530,0.0,1.0
GME,2021-05-17 00:00:00+00:00,180.6,182.5,159.0,159.85,7462095,180.6,182.5,159.0,159.85,7462095,0.0,1.0
